fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,acidity_ratio,sulfur_ratio,alcohol_density,total_acidity,alcohol_squared,ph_alcohol,sulphates_alcohol,quality_binary
8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,15.355086372360844,0.3220284401959289,10.239730152993614,8.52,104.03999999999999,33.66,4.896,0
13.2,0.46,0.52,2.2,0.071,12.0,35.0,1.0006,3.1,0.56,9.0,28.633405639913228,0.3428473472186509,8.994603238057167,13.66,81.0,27.900000000000002,5.040000000000001,1
9.4,0.4,0.47,2.5,0.087,6.0,20.0,0.99772,3.15,0.5,10.5,23.44139650872818,0.2999850007499625,10.523994707934088,9.8,110.25,33.074999999999996,5.25,0
11.1,0.42,0.47,2.65,0.085,9.0,34.0,0.99736,3.24,0.77,12.1,26.36579572446556,0.26469809711479075,12.132028555386219,11.52,146.41,39.204,9.317,1
7.1,0.61,0.02,2.5,0.081,17.0,87.0,0.99745,3.48,0.6,9.7,11.620294599018003,0.19540005287295548,9.724798235500526,7.71,94.08999999999999,33.756,5.819999999999999,1
9.2,0.54,0.31,2.3,0.112,11.0,38.0,0.99699,3.24,0.56,10.9,17.005545286506468,0.2894660666824557,10.932908053240252,9.739999999999998,118.81,35.316,6.104000000000001,0
11.9,0.38,0.49,2.7,0.098,12.0,42.0,1.0004,3.16,0.61,10.3,31.233595800524935,0.285707483155163,10.295881647341064,12.280000000000001,106.09000000000002,32.548,6.283,0
10.0,0.31,0.47,2.6,0.085,14.0,33.0,0.99965,3.36,0.8,10.5,32.154340836012864,0.4242295688009455,10.503676286700344,10.31,110.25,35.28,8.4,1
8.1,0.87,0.0,3.3,0.096,26.0,61.0,1.00025,3.6,0.72,9.8,9.299655568312284,0.42622252094227964,9.797550612346914,8.969999999999999,96.04000000000002,35.28,7.056,0
7.6,0.9,0.06,2.5,0.079,5.0,10.0,0.9967,3.39,0.56,9.8,8.435072142064373,0.4999500049995001,9.83244707534865,8.5,96.04000000000002,33.222,5.488000000000001,0
7.5,0.77,0.2,8.1,0.098,30.0,92.0,0.99892,3.2,0.58,9.2,9.727626459143968,0.32608341213682457,9.209946742481879,8.27,84.63999999999999,29.439999999999998,5.335999999999999,0
7.7,0.56,0.2,2.0,0.075,9.0,39.0,0.9987,3.48,0.62,9.3,13.72549019607843,0.2307633137611856,9.312105737458698,8.26,86.49000000000001,32.364000000000004,5.766,0
7.7,1.005,0.15,2.1,0.102,11.0,32.0,0.99604,3.23,0.48,10.0,7.6540755467196835,0.3437392581481829,10.039757439460262,8.705,100.0,32.3,4.8,0
7.4,0.36,0.34,1.8,0.075,18.0,38.0,0.9933,3.38,0.88,13.6,20.498614958448755,0.4736717454803821,13.69173462196718,7.760000000000001,184.95999999999998,45.967999999999996,11.968,1
9.0,0.45,0.49,2.6,0.084,21.0,75.0,0.9987,3.35,0.57,9.7,19.955654101995563,0.2799962667164438,9.71262641433864,9.45,94.08999999999999,32.495,5.528999999999999,0
9.2,0.63,0.21,2.7,0.097,29.0,65.0,0.9988,3.28,0.58,9.6,14.580031695721077,0.4461469823541176,9.61153384060873,9.83,92.16,31.487999999999996,5.568,0
7.0,0.62,0.08,1.8,0.076,8.0,24.0,0.9978,3.48,0.53,9.0,11.272141706924316,0.333319445023124,9.019843656043294,7.62,81.0,31.32,4.7700000000000005,0
11.1,0.18,0.48,1.5,0.068,7.0,15.0,0.9973,3.22,0.64,10.1,61.32596685082873,0.4666355576294914,10.127343828336508,11.28,102.00999999999999,32.522,6.4639999999999995,1
7.9,0.4,0.3,1.8,0.157,2.0,45.0,0.99727,3.31,0.91,9.5,19.70074812967581,0.04444345681207085,9.52600599637009,8.3,90.25,31.445,8.645,1
12.3,0.5,0.49,2.2,0.089,5.0,14.0,1.0002,3.19,0.44,9.6,24.550898203592816,0.3571173487608028,9.598080383923214,12.8,92.16,30.624,4.224,0
8.4,0.29,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,10.5,28.865979381443303,0.39998000099994996,10.541851149061776,8.69,110.25,35.595,6.3,0
9.3,0.32,0.57,2.0,0.074,27.0,65.0,0.9969,3.28,0.79,10.7,28.97196261682243,0.41537822495038534,10.73327314675494,9.620000000000001,114.48999999999998,35.096,8.453,0
10.0,0.41,0.45,6.2,0.071,6.0,14.0,0.99702,3.21,0.49,11.8,24.330900243309003,0.4285408185129634,11.835269101923734,10.41,139.24,37.878,5.782,1
7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,3.37,0.49,9.4,12.351945854483926,0.28925380781977006,9.417893998597336,7.89,88.36000000000001,31.678,4.606,0
5.6,0.66,0.0,2.2,0.087,3.0,11.0,0.99378,3.71,0.63,12.8,8.472012102874432,0.2727024815925825,12.88011431101451,6.26,163.84000000000003,47.488,8.064,1
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,21.483375959079282,0.23999040038398464,9.740814010704852,8.790000000000001,94.08999999999999,29.972999999999995,4.170999999999999,1
9.4,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,1.13,12.0,34.686346863468636,0.3333148158435642,12.045773940975709,9.67,144.0,38.400000000000006,13.559999999999999,1
8.8,0.55,0.04,2.2,0.119,14.0,56.0,0.9962,3.21,0.6,10.9,15.970961887477314,0.2499955357940037,10.941577996386268,9.350000000000001,118.81,34.989,6.54,1
7.7,0.39,0.12,1.7,0.097,19.0,27.0,0.99596,3.16,0.49,9.4,19.69309462915601,0.7036776415688307,9.43813004538335,8.09,88.36000000000001,29.704000000000004,4.606,0
7.4,0.47,0.46,2.2,0.114,7.0,20.0,0.99647,3.32,0.63,10.5,15.711252653927815,0.34998250087495625,10.537196302949411,7.87,110.25,34.86,6.615,0
6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,23.84341637010676,0.35999640003599964,11.81054671727368,6.98,136.89,38.141999999999996,4.563,1
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,21.407624633431084,0.5675522283181536,12.158360128617364,7.64,146.41,40.535,9.317,1
12.2,0.34,0.5,2.4,0.066,10.0,21.0,1.0,3.12,1.18,9.2,35.77712609970674,0.47616780153326027,9.2,12.54,84.63999999999999,28.703999999999997,10.855999999999998,1
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,11.272141706924316,0.4285646259583181,9.236947791164658,7.62,84.63999999999999,30.175999999999995,5.611999999999999,0
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,19.003115264797508,0.396544887157118,10.639045296237189,6.42,112.36,36.251999999999995,10.282,0
6.3,0.51,0.13,2.3,0.076,29.0,40.0,0.99574,3.42,0.75,11.0,12.32876712328767,0.7249818754531138,11.047060477634725,6.81,121.0,37.62,8.25,1
5.1,0.42,0.0,1.8,0.044,18.0,88.0,0.99157,3.68,0.73,13.6,12.114014251781473,0.20454313019170237,13.715622699355567,5.52,184.95999999999998,50.048,9.927999999999999,1
12.2,0.45,0.49,1.4,0.075,3.0,6.0,0.9969,3.13,0.63,10.4,27.050997782705096,0.4999166805532411,10.43234025478985,12.649999999999999,108.16000000000001,32.552,6.5520000000000005,0
8.6,0.52,0.38,1.5,0.096,5.0,18.0,0.99666,3.2,0.52,9.4,16.506717850287906,0.2777623465363035,9.431501214054943,9.12,88.36000000000001,30.080000000000002,4.888000000000001,0
7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,12.013536379018612,0.6278923745959397,10.748367654445001,7.6899999999999995,114.48999999999998,36.593999999999994,6.2059999999999995,1
5.6,0.605,0.05,2.4,0.073,19.0,25.0,0.99258,3.56,0.55,12.9,9.24092409240924,0.7599696012159514,12.996433536843378,6.205,166.41,45.924,7.095000000000001,0
7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,21.65242165242165,0.5227153928319811,11.138315806373926,7.949999999999999,123.21,37.518,8.769,1
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,11.544461778471138,0.3478109647406634,9.637586587691999,8.040000000000001,92.16,31.679999999999996,5.568,0
10.4,0.44,0.73,6.55,0.074,38.0,76.0,0.999,3.17,0.85,12.0,23.582766439909296,0.4999934211391955,12.012012012012011,10.84,144.0,38.04,10.2,1
14.0,0.41,0.63,3.8,0.089,6.0,47.0,1.0014,3.01,0.81,10.8,34.0632603406326,0.12765685836471566,10.784901138406232,14.41,116.64000000000001,32.508,8.748000000000001,1
7.1,0.47,0.0,2.2,0.067,7.0,14.0,0.99517,3.4,0.58,10.9,15.074309978768577,0.49996428826512396,10.95290251916758,7.569999999999999,118.81,37.06,6.322,0
10.0,0.49,0.2,11.0,0.071,13.0,50.0,1.0015,3.16,0.69,9.2,20.366598778004075,0.25999480010399795,9.186220668996503,10.49,84.63999999999999,29.072,6.347999999999999,1
8.1,0.725,0.22,2.2,0.072,11.0,41.0,0.9967,3.36,0.55,9.1,11.15702479338843,0.2682861393624546,9.13012942710946,8.825,82.80999999999999,30.575999999999997,5.005,0
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,15.478615071283095,0.31764332184327243,9.026538021784045,8.09,81.0,30.69,5.22,0
7.7,0.96,0.2,2.0,0.047,15.0,60.0,0.9955,3.36,0.44,10.9,8.012486992715921,0.24999583340277662,10.949271722752385,8.66,118.81,36.624,4.796,0
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,18.503118503118504,0.29997000299970006,12.150302251320467,9.38,146.41,38.841,7.138999999999999,1
8.3,0.34,0.4,2.4,0.065,24.0,48.0,0.99554,3.34,0.86,11.0,24.34017595307918,0.49998958355034273,11.049279787853829,8.64,121.0,36.739999999999995,9.459999999999999,1
8.7,0.54,0.26,2.5,0.097,7.0,31.0,0.9976,3.27,0.6,9.3,16.08133086876155,0.22579916776878164,9.322373696872495,9.239999999999998,86.49000000000001,30.411,5.58,1
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,14.677103718199609,0.41934131157059445,10.548735156422673,8.01,110.25,35.28,5.67,1
7.8,0.64,0.1,6.0,0.115,5.0,11.0,0.9984,3.37,0.69,10.1,12.168486739469579,0.4545041359876375,10.116185897435898,8.44,102.00999999999999,34.037,6.968999999999999,1
6.9,0.58,0.01,1.9,0.08,40.0,54.0,0.99683,3.4,0.73,9.7,11.87607573149742,0.7407270235736375,9.73084678430625,7.48,94.08999999999999,32.98,7.0809999999999995,0
8.3,0.65,0.1,2.9,0.089,17.0,40.0,0.99803,3.29,0.55,9.5,12.749615975422428,0.42498937526561836,9.518751941324409,8.950000000000001,90.25,31.255,5.2250000000000005,0
8.4,0.59,0.29,2.6,0.109,31.0,119.0,0.99801,3.15,0.5,9.1,14.213197969543149,0.2605020125881295,9.118145108766445,8.99,82.80999999999999,28.665,4.55,0
7.1,0.43,0.42,5.5,0.07,29.0,129.0,0.9973,3.42,0.72,10.5,16.473317865429234,0.2248044588801637,10.528426752231024,7.529999999999999,110.25,35.91,7.56,0
8.4,0.62,0.12,1.8,0.072,38.0,46.0,0.99504,3.38,0.89,11.8,13.52657004830918,0.8260689985000327,11.858819745939861,9.02,139.24,39.884,10.502,1
10.9,0.39,0.47,1.8,0.118,6.0,14.0,0.9982,3.3,0.75,9.8,27.877237851662404,0.4285408185129634,9.817671809256662,11.290000000000001,96.04000000000002,32.34,7.3500000000000005,1
6.5,0.4,0.1,2.0,0.076,30.0,47.0,0.99554,3.36,0.48,9.4,16.209476309226932,0.6382842918235783,9.442111818711453,6.9,88.36000000000001,31.584,4.512,1
7.3,0.38,0.21,2.0,0.08,7.0,35.0,0.9961,3.33,0.47,9.5,19.16010498687664,0.19999428587754636,9.537195060736874,7.68,90.25,31.635,4.465,0
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,13.311148086522463,0.23809297054313766,9.938461847349242,8.6,98.01,32.67,4.851,0
7.0,0.65,0.02,2.1,0.066,8.0,25.0,0.9972,3.47,0.67,9.5,10.75268817204301,0.3199872005119795,9.526674689129562,7.65,90.25,32.965,6.365,1
8.4,0.745,0.11,1.9,0.09,16.0,63.0,0.9965,3.19,0.82,9.6,11.26005361930295,0.25396422279011444,9.633718013045659,9.145,92.16,30.624,7.871999999999999,0
7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,11.635220125786164,0.4848337929153662,10.828587470923237,8.035,116.64000000000001,38.664,7.452,1
10.2,0.29,0.65,2.4,0.075,6.0,17.0,0.99565,3.22,0.63,11.8,35.05154639175258,0.3529204164460914,11.851554261035504,10.489999999999998,139.24,37.996,7.434,1
6.8,0.36,0.32,1.8,0.067,4.0,8.0,0.9928,3.36,0.55,12.8,18.83656509695291,0.4999375078115236,12.892828364222401,7.16,163.84000000000003,43.008,7.040000000000001,1
7.8,0.91,0.07,1.9,0.058,22.0,47.0,0.99525,3.51,0.43,10.7,8.562019758507134,0.4680751473372907,10.75106757096207,8.709999999999999,114.48999999999998,37.556999999999995,4.601,1
7.6,0.43,0.4,2.7,0.082,6.0,11.0,0.99538,3.44,0.54,12.2,17.633410672853827,0.545404963185165,12.256625610319675,8.03,148.83999999999997,41.967999999999996,6.588,1
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,19.94459833795014,0.5454421490420672,11.051499989953182,7.5600000000000005,121.0,37.4,9.35,1
6.0,0.42,0.19,2.0,0.075,22.0,47.0,0.99522,3.39,0.78,10.0,14.251781472684087,0.4680751473372907,10.048029581399089,6.42,100.0,33.9,7.800000000000001,1
6.2,0.43,0.22,1.8,0.078,21.0,56.0,0.99633,3.52,0.6,9.5,14.385150812064966,0.37499330369100553,9.534993425872953,6.63,90.25,33.44,5.7,1
7.9,0.765,0.0,2.0,0.084,9.0,22.0,0.99619,3.33,0.68,10.9,10.313315926892951,0.40907231489477747,10.941687830634718,8.665000000000001,118.81,36.297000000000004,7.412000000000001,1
8.2,0.64,0.27,2.0,0.095,5.0,77.0,0.99747,3.13,0.62,9.1,12.792511700468017,0.06493422163348528,9.123081395931708,8.84,82.80999999999999,28.482999999999997,5.6419999999999995,1
6.6,0.705,0.07,1.6,0.076,6.0,15.0,0.9962,3.44,0.58,10.7,9.34844192634561,0.3999733351109926,10.740815097370005,7.305,114.48999999999998,36.808,6.2059999999999995,0
5.4,0.74,0.09,1.7,0.089,16.0,26.0,0.99402,3.67,0.56,11.6,7.287449392712551,0.6153609476558594,11.66978531619082,6.140000000000001,134.56,42.571999999999996,6.496,1
8.0,0.45,0.23,2.2,0.094,16.0,29.0,0.9962,3.21,0.49,10.2,17.738359201773836,0.5517051136167718,10.238907849829351,8.45,104.03999999999999,32.742,4.997999999999999,1
10.3,0.27,0.24,2.1,0.072,15.0,33.0,0.9956,3.22,0.66,12.8,38.00738007380074,0.4545316808581559,12.856568903173965,10.57,163.84000000000003,41.21600000000001,8.448,1
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,19.68503937007874,0.41663194733772185,11.445208573866774,7.88,129.96,38.304,6.2700000000000005,1
6.6,0.8,0.03,7.8,0.079,6.0,12.0,0.9963,3.52,0.5,12.2,8.239700374531834,0.49995833680526625,12.245307638261567,7.3999999999999995,148.83999999999997,42.943999999999996,6.1,0
7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,23.856209150326798,0.6363057903826925,11.577453161651448,7.6049999999999995,132.25,37.835,5.98,1
11.3,0.37,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,30.458221024258762,0.42552286121571886,10.528004491948582,11.67,110.25,33.074999999999996,5.984999999999999,0
5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.99191,3.45,0.56,12.2,9.484193011647255,0.6110771623798678,12.299502979100927,6.3,148.83999999999997,42.089999999999996,6.832,1
8.6,0.83,0.0,2.8,0.095,17.0,43.0,0.99822,3.33,0.6,10.4,10.348977135980746,0.39533964326411014,10.418545010118011,9.43,108.16000000000001,34.632000000000005,6.24,1
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,12.351945854483926,0.16345996673108912,9.941356041131106,7.89,98.01,32.472,5.148000000000001,0
7.8,0.44,0.28,2.7,0.1,18.0,95.0,0.9966,3.22,0.67,9.4,17.687074829931973,0.1894716897716866,9.432069034718042,8.24,88.36000000000001,30.268000000000004,6.298000000000001,0
8.6,0.8,0.11,2.3,0.084,12.0,31.0,0.9979,3.4,0.48,9.9,10.736579275905118,0.3870842876036257,9.920833750876842,9.4,98.01,33.660000000000004,4.752,0
7.8,0.82,0.29,4.3,0.083,21.0,64.0,0.99642,3.16,0.53,9.4,9.500609013398295,0.3281198731269824,9.433772907007086,8.62,88.36000000000001,29.704000000000004,4.982,0
8.0,0.6,0.08,2.6,0.056,3.0,7.0,0.99286,3.22,0.37,13.0,13.311148086522463,0.428510212826739,13.093487500755394,8.6,169.0,41.86,4.81,0
6.4,0.67,0.08,2.1,0.045,19.0,48.0,0.9949,3.49,0.49,11.4,9.538002980625931,0.39582508697735463,11.458438033973264,7.07,129.96,39.786,5.586,1
8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,11.13956466069142,0.18181542703898423,9.234815253505717,9.479999999999999,84.63999999999999,27.599999999999998,10.764,0
8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,0.85,11.1,18.04670912951168,0.4736717454803821,11.153761128640046,8.97,123.21,35.076,9.434999999999999,1
7.1,0.59,0.01,2.5,0.077,20.0,85.0,0.99746,3.55,0.59,9.8,12.013536379018612,0.23529134951353511,9.824955386682173,7.6899999999999995,96.04000000000002,34.79,5.782,0
7.6,0.78,0.0,1.7,0.076,33.0,45.0,0.99612,3.31,0.62,10.7,9.731113956466068,0.733317037399169,10.74167770951291,8.379999999999999,114.48999999999998,35.417,6.6339999999999995,1
7.0,0.43,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,10.6,16.241299303944317,0.5356951537445092,10.654122944558356,7.43,112.36,35.51,8.586,1
8.5,0.47,0.27,1.9,0.058,18.0,38.0,0.99518,3.16,0.85,11.1,18.04670912951168,0.4736717454803821,11.153761128640046,8.97,123.21,35.076,9.434999999999999,1
7.7,0.61,0.18,2.4,0.083,6.0,20.0,0.9963,3.29,0.6,10.2,12.602291325695582,0.2999850007499625,10.237880156579344,8.31,104.03999999999999,33.558,6.119999999999999,1
6.2,0.63,0.31,1.7,0.088,15.0,64.0,0.9969,3.46,0.79,9.3,9.8256735340729,0.23437133794784454,9.328919650917847,6.83,86.49000000000001,32.178000000000004,7.347000000000001,0
6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,3.46,0.72,10.2,9.840810419681622,0.36206272305649906,10.203060918275481,7.49,104.03999999999999,35.291999999999994,7.343999999999999,0
7.1,0.65,0.18,1.8,0.07,13.0,40.0,0.997,3.44,0.6,9.1,10.906298003072196,0.32499187520311995,9.127382146439318,7.75,82.80999999999999,31.304,5.46,0
5.9,0.645,0.12,2.0,0.075,32.0,44.0,0.99547,3.57,0.71,10.2,9.13312693498452,0.7272561987227564,10.246416265683546,6.545,104.03999999999999,36.413999999999994,7.241999999999999,0
8.2,0.6,0.17,2.3,0.072,11.0,73.0,0.9963,3.2,0.45,9.3,13.643926788685523,0.1506828673579814,9.334537789822344,8.799999999999999,86.49000000000001,29.760000000000005,4.1850000000000005,0
8.6,0.645,0.25,2.0,0.083,8.0,28.0,0.99815,3.28,0.6,10.0,13.312693498452012,0.28570408199707154,10.018534288433603,9.245,100.0,32.8,6.0,1
10.7,0.4,0.37,1.9,0.081,17.0,29.0,0.99674,3.12,0.65,11.2,26.68329177057356,0.5861866832178201,11.236631418424063,11.1,125.43999999999998,34.943999999999996,7.279999999999999,1
5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,9.017713365539452,0.4615029613106684,10.15095780819715,6.22,102.00999999999999,36.966,6.262,0
9.0,0.54,0.49,2.9,0.094,41.0,110.0,0.9982,3.08,0.61,9.2,16.635859519408502,0.37272388432832426,9.216589861751151,9.54,84.63999999999999,28.336,5.611999999999999,0
9.4,0.41,0.48,4.6,0.072,10.0,20.0,0.9973,3.34,0.79,12.2,22.871046228710465,0.4999750012499375,12.233029178782713,9.81,148.83999999999997,40.748,9.638,1
10.2,0.4,0.4,2.5,0.068,41.0,54.0,0.99754,3.38,0.86,10.5,25.436408977556106,0.7592451991629785,10.525893698498306,10.6,110.25,35.49,9.03,1
10.0,0.59,0.31,2.2,0.09,26.0,62.0,0.9994,3.18,0.63,10.2,16.920473773265652,0.41934807503104793,10.206123674204523,10.59,104.03999999999999,32.436,6.425999999999999,1
7.6,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,25.249169435215947,0.249989583767343,11.944193516009236,7.8999999999999995,141.61,40.936,9.758,1
7.4,0.6,0.26,7.3,0.07,36.0,121.0,0.9982,3.37,0.49,9.4,12.31281198003328,0.29751820232890636,9.416950510919657,8.0,88.36000000000001,31.678,4.606,0
12.0,0.28,0.49,1.9,0.074,10.0,21.0,0.9976,2.98,0.66,9.9,42.70462633451957,0.47616780153326027,9.923817161186848,12.28,98.01,29.502000000000002,6.534000000000001,1
7.6,0.42,0.25,3.9,0.104,28.0,90.0,0.99784,3.15,0.57,9.1,18.052256532066508,0.31110765435939597,9.11969854886555,8.02,82.80999999999999,28.665,5.186999999999999,0
8.0,0.52,0.03,1.7,0.07,10.0,35.0,0.99575,3.34,0.57,10.0,15.355086372360844,0.2857061226822091,10.042681395932714,8.52,100.0,33.4,5.699999999999999,0
5.6,0.5,0.09,2.3,0.049,17.0,99.0,0.9937,3.63,0.63,13.0,11.177644710578841,0.17171543721780588,13.082419241219684,6.1,169.0,47.19,8.19,0
7.4,0.965,0.0,2.2,0.088,16.0,32.0,0.99756,3.58,0.67,10.2,7.6604554865424435,0.499984375488266,10.224948875255622,8.365,104.03999999999999,36.516,6.834,0
8.9,0.48,0.53,4.0,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,18.503118503118504,0.29997000299970006,12.150302251320467,9.38,146.41,38.841,7.138999999999999,1
9.6,0.6,0.5,2.3,0.079,28.0,71.0,0.9997,3.5,0.57,9.7,15.973377703826955,0.39436064280784777,9.702910873261978,10.2,94.08999999999999,33.949999999999996,5.528999999999999,0
6.8,0.785,0.0,2.4,0.104,14.0,30.0,0.9966,3.52,0.55,10.7,8.651399491094146,0.4666511116296123,10.736504113987557,7.585,114.48999999999998,37.663999999999994,5.885,1
6.8,0.41,0.31,8.8,0.084,26.0,45.0,0.99824,3.38,0.64,10.1,16.54501216545012,0.577764938556921,10.117807340920018,7.21,102.00999999999999,34.138,6.4639999999999995,1
7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,12.012480499219969,0.24059969473913728,9.943752511048613,8.34,98.01,32.373000000000005,4.455,0
7.6,0.46,0.11,2.6,0.079,12.0,49.0,0.9968,3.21,0.57,10.0,16.485900216919738,0.24489296136813535,10.032102728731942,8.06,100.0,32.1,5.699999999999999,0
8.8,0.52,0.34,2.7,0.087,24.0,122.0,0.9982,3.26,0.61,9.5,16.89059500959693,0.1967196990188605,9.517130835503908,9.32,90.25,30.97,5.795,0
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.56666666666667,9.414758269720101,0.19387557269823777,9.594202026482675,8.185,91.52111111111117,30.23066666666668,4.974666666666669,1
6.7,0.855,0.02,1.9,0.064,29.0,38.0,0.99472,3.3,0.56,10.75,7.827102803738318,0.7631378121628378,10.807061283577287,7.555,115.5625,35.475,6.0200000000000005,1
10.2,0.44,0.58,4.1,0.092,11.0,24.0,0.99745,3.29,0.99,12.0,23.12925170068027,0.4583142369067955,12.030678229485188,10.639999999999999,144.0,39.480000000000004,11.879999999999999,1
8.5,0.37,0.2,2.8,0.09,18.0,58.0,0.998,3.34,0.7,9.6,22.911051212938006,0.3103394769055706,9.619238476953907,8.87,92.16,32.064,6.72,1
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,15.478615071283095,0.31764332184327243,9.026538021784045,8.09,81.0,30.69,5.22,0
8.4,0.56,0.08,2.1,0.105,16.0,44.0,0.9958,3.13,0.52,11.0,14.973262032085561,0.3636280993613782,11.046394858405302,8.96,121.0,34.43,5.720000000000001,0
8.8,0.24,0.35,1.7,0.055,13.0,27.0,0.99394,3.14,0.59,11.3,36.51452282157677,0.48146364949446313,11.368895506771032,9.040000000000001,127.69000000000001,35.482000000000006,6.667,1
7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,11.544461778471138,0.5306068305425454,9.525146386460255,8.040000000000001,90.25,31.159999999999997,4.75,0
12.7,0.6,0.49,2.8,0.075,5.0,19.0,0.9994,3.14,0.57,11.4,21.13144758735441,0.2631440450502605,11.406844106463879,13.299999999999999,129.96,35.796,6.497999999999999,0
6.3,0.3,0.48,1.8,0.069,18.0,61.0,0.9959,3.44,0.78,10.3,20.930232558139537,0.2950771298831167,10.342403855808817,6.6,106.09000000000002,35.432,8.034,1
8.5,0.66,0.2,2.1,0.097,23.0,113.0,0.99733,3.13,0.48,9.2,12.85930408472012,0.2035380217874178,9.224629761463106,9.16,84.63999999999999,28.795999999999996,4.4159999999999995,0
9.5,0.39,0.41,8.9,0.069,18.0,39.0,0.99859,3.29,0.81,10.9,24.296675191815854,0.4615266275223712,10.915390700888253,9.89,118.81,35.861000000000004,8.829,1
7.3,0.49,0.1,2.6,0.068,4.0,14.0,0.99562,3.3,0.47,10.5,14.867617107942973,0.28569387900864224,10.54619232237199,7.79,110.25,34.65,4.935,0
6.2,0.7,0.15,5.1,0.076,13.0,27.0,0.99622,3.54,0.6,11.9,8.84450784593438,0.48146364949446313,11.945152677119513,6.9,141.61,42.126000000000005,7.14,1
7.4,0.49,0.27,2.1,0.071,14.0,25.0,0.99388,3.35,0.63,12.0,15.071283095723015,0.5599776008959642,12.07389222038878,7.890000000000001,144.0,40.2,7.5600000000000005,1
7.6,0.5,0.29,2.3,0.086,5.0,14.0,0.99502,3.32,0.62,11.5,15.169660678642714,0.3571173487608028,11.557556632027497,8.1,132.25,38.18,7.13,1
9.4,0.4,0.31,2.2,0.09,13.0,62.0,0.9966,3.07,0.63,10.5,23.44139650872818,0.20967403751552396,10.53582179409994,9.8,110.25,32.235,6.615,1
